反射光センサー, ジャイロ角度, ジャイロセンサ角速度,ターン,P,モータ角位置
0,0,20,0,0,29209
0,0,22,0,0,29212
0,0,22,0,0,29216
0,0,24,0,0,29219
0,0,14,0,0,29222
0,0,27,0,0,29226
0,0,24,0,0,29229
0,0,23,0,0,29233
0,0,23,0,0,29236
0,0,21,0,0,29239
0,0,14,0,0,29242
0,0,20,0,0,29246
0,0,19,0,0,29249
0,0,20,0,0,29253
0,0,32,0,0,29256
0,0,13,0,0,29260
0,0,27,0,0,29263
0,0,24,0,0,29266
0,0,24,0,0,29270
0,0,27,0,0,29273
0,0,20,0,0,29276
0,0,20,0,0,29280
0,0,19,0,0,29283
0,0,24,0,0,29286
0,0,19,0,0,29290
0,0,26,0,0,29293
0,0,19,0,0,29296
0,0,32,0,0,29300
0,0,22,0,0,29303
0,0,16,0,0,29306
0,0,31,0,0,29310
0,0,22,0,0,29313
0,0,33,0,0,29316
0,0,16,0,0,29320
0,0,21,0,0,29323
0,0,11,0,0,29326
0,0,28,0,0,29330
0,0,21,0,0,29333
0,0,38,0,0,29336
0,0,25,0,0,29340
0,0,7,0,0,29343
0,0,34,0,0,29347
0,0,7,0,0,29350
0,0,36,0,0,29354
0,0,8,0,0,29357
0,0,32,0,0,29360
0,0,15,0,0,29363
0,0,21,0,0,29366
0,0,30,0,0,29370
0,0,19,0,0,29374
0,0,28,0,0,29377
0,0,12,0,0,29380
0,0,24,0,0,29384
0,0,11,0,0,29387
0,0,28,0,0,29390
0,0,13,0,0,29394
0,0,35,0,0,29397
0,0,23,0,0,29400
0,0,8,0,0,29404
0,0,31,0,0,29407
0,0,10,0,0,29410
0,0,28,0,0,29414
0,0,12,0,0,29417
0,0,30,0,0,29420
0,0,23,0,0,29424
0,0,17,0,0,29427
0,0,19,0,0,29430
0,0,23,0,0,29434
0,0,19,0,0,29437
0,0,17,0,0,29440
0,0,34,0,0,29444
0,0,10,0,0,29447
0,0,27,0,0,29450
0,0,23,0,0,29454
0,0,16,0,0,29457
0,0,28,0,0,29460
0,0,12,0,0,29464
0,0,29,0,0,29467
0,0,15,0,0,29470
0,0,31,0,0,29474
0,0,11,0,0,29477
0,0,25,0,0,29480
0,0,21,0,0,29484
0,0,19,0,0,29487
0,0,25,0,0,29490
0,0,18,0,0,29494
0,0,24,0,0,29497
0,0,16,0,0,29500
0,0,33,0,0,29504
0,0,18,0,0,29507
0,0,28,0,0,29510
0,0,14,0,0,29514
0,0,23,0,0,29517
0,0,23,0,0,29520
0,0,14,0,0,29524
0,0,27,0,0,29527
0,0,16,0,0,29530
0,0,33,0,0,29534
0,0,9,0,0,29537
0,0,27,0,0,29540
0,0,16,0,0,29544
0,0,25,0,0,29548
0,0,24,0,0,29551
0,0,18,0,0,29554
0,0,29,0,0,29557
0,0,14,0,0,29561
0,0,22,0,0,29564
0,0,19,0,0,29568
0,0,27,0,0,29571
0,0,14,0,0,29574
0,0,23,0,0,29578
0,0,13,0,0,29581
0,0,22,0,0,29584
0,0,22,0,0,29588
0,0,22,0,0,29591
0,0,22,0,0,29594
0,0,21,0,0,29598
0,0,21,0,0,29601
0,0,22,0,0,29604
0,0,27,0,0,29608
0,0,18,0,0,29611
0,0,19,0,0,29614
0,0,24,0,0,29618
0,0,22,0,0,29621
0,0,25,0,0,29624
0,0,15,0,0,29628
0,0,26,0,0,29631
0,0,16,0,0,29635
0,0,23,0,0,29638
0,0,26,0,0,29642
0,0,25,0,0,29645
0,0,27,0,0,29648
0,0,13,0,0,29651
0,0,28,0,0,29655
0,0,10,0,0,29658
0,0,31,0,0,29662
0,0,12,0,0,29665
0,0,30,0,0,29668
0,0,28,0,0,29672
0,0,17,0,0,29675
0,0,28,0,0,29678
0,0,23,0,0,29682
0,0,36,0,0,29685
0,0,15,0,0,29688
0,0,28,0,0,29692
0,0,7,0,0,29695
0,0,28,0,0,29698
0,0,20,0,0,29702
0,0,39,0,0,29705
0,0,24,0,0,29708
0,0,15,0,0,29712
0,0,16,0,0,29715
0,0,14,0,0,29718
0,0,38,0,0,29722
0,0,11,0,0,29725
0,0,17,0,0,29728
0,0,11,0,0,29732
0,0,32,0,0,29735
0,0,30,0,0,29738
0,0,25,0,0,29742
0,0,27,0,0,29745
0,0,11,0,0,29748
0,0,29,0,0,29752
0,0,7,0,0,29755
0,0,28,0,0,29758
0,0,21,0,0,29762
0,0,22,0,0,29765
0,0,17,0,0,29768
0,0,28,0,0,29772
0,0,24,0,0,29775
0,0,19,0,0,29778
0,0,27,0,0,29782
0,0,15,0,0,29785
0,0,31,0,0,29788
0,0,17,0,0,29792
0,0,28,0,0,29795
0,0,23,0,0,29798
0,0,23,0,0,29802
0,0,20,0,0,29805
0,0,22,0,0,29809
0,0,22,0,0,29812
0,0,23,0,0,29815
0,0,13,0,0,29818
0,0,24,0,0,29822
0,0,25,0,0,29826
0,0,17,0,0,29829
0,0,28,0,0,29832
0,0,22,0,0,29836
0,0,25,0,0,29839
0,0,24,0,0,29842
0,0,15,0,0,29846
0,0,26,0,0,29849
0,0,25,0,0,29852
0,0,20,0,0,29856
0,0,16,0,0,29859
0,0,24,0,0,29862
0,0,24,0,0,29866
0,0,17,0,0,29869
0,0,26,0,0,29872
0,0,19,0,0,29876
0,0,24,0,0,29879
0,0,20,0,0,29882
0,0,19,0,0,29886
0,0,10,0,0,29889
0,0,23,0,0,29892
0,0,15,0,0,29896
0,0,30,0,0,29899
0,0,31,0,0,29902
0,0,10,0,0,29906
0,0,23,0,0,29909
0,0,14,0,0,29912
0,0,27,0,0,29916
0,0,18,0,0,29919
0,0,30,0,0,29923
0,0,8,0,0,29926
0,0,32,0,0,29930
0,0,22,0,0,29933
0,0,24,0,0,29936
0,0,27,0,0,29940
0,0,10,0,0,29943
0,0,30,0,0,29946
0,0,12,0,0,29950
0,0,29,0,0,29953
0,0,19,0,0,29956
0,0,29,0,0,29960
0,0,15,0,0,29963
0,0,22,0,0,29966
0,0,20,0,0,29970
0,0,16,0,0,29973
0,0,32,0,0,29976
0,0,7,0,0,29980
0,0,28,0,0,29983
0,0,23,0,0,29986
0,0,23,0,0,29990
0,0,20,0,0,29993
0,0,28,0,0,29996
0,0,12,0,0,30000
0,0,27,0,0,30004
0,0,27,0,0,30007
0,0,9,0,0,30010
0,0,35,0,0,30014
0,0,8,0,0,30017
0,0,31,0,0,30020
0,0,19,0,0,30024
0,0,18,0,0,30027
0,0,32,0,0,30030
0,0,16,0,0,30034
0,0,30,0,0,30037
0,0,11,0,0,30040
0,0,25,0,0,30044
0,0,19,0,0,30047
0,0,27,0,0,30050
0,0,18,0,0,30054
0,0,33,0,0,30057
0,0,27,0,0,30060
0,0,10,0,0,30064
0,0,32,0,0,30067
0,0,16,0,0,30070
0,0,34,0,0,30074
0,0,21,0,0,30077
0,0,23,0,0,30080
0,0,16,0,0,30084
0,0,23,0,0,30087
0,0,22,0,0,30090
0,0,25,0,0,30094
0,0,22,0,0,30097
0,0,18,0,0,30100
0,0,29,0,0,30104
0,0,12,0,0,30107
0,0,23,0,0,30110
0,0,15,0,0,30114
0,0,30,0,0,30117
0,0,20,0,0,30120
0,0,9,0,0,30124
0,0,31,0,0,30127
0,0,17,0,0,30130
0,0,29,0,0,30134
0,0,13,0,0,30137
0,0,26,0,0,30140
0,0,25,0,0,30144
0,0,17,0,0,30147
0,0,17,0,0,30150
0,0,22,0,0,30154
0,0,19,0,0,30157
0,0,23,0,0,30160
0,0,26,0,0,30164
0,0,15,0,0,30168
0,0,21,0,0,30171
0,0,18,0,0,30174
0,0,24,0,0,30177
0,0,23,0,0,30181
0,0,29,0,0,30184
0,0,12,0,0,30188
0,0,27,0,0,30191
0,0,34,0,0,30194
0,0,11,0,0,30198
0,0,23,0,0,30201
0,0,19,0,0,30204
0,0,29,0,0,30208
0,0,14,0,0,30211
0,0,23,0,0,30214
0,0,13,0,0,30218
0,0,26,0,0,30221
0,0,32,0,0,30224
0,0,7,0,0,30228
0,0,32,0,0,30231
0,0,9,0,0,30234
0,0,31,0,0,30238
0,0,24,0,0,30241
0,0,23,0,0,30244
0,0,21,0,0,30248
0,0,23,0,0,30251
0,0,26,0,0,30254
0,0,7,0,0,30258
0,0,33,0,0,30261
0,0,9,0,0,30265
0,0,32,0,0,30268
0,0,21,0,0,30271
0,0,17,0,0,30274
0,0,22,0,0,30278
0,0,18,0,0,30281
0,0,26,0,0,30285
0,0,17,0,0,30288
0,0,26,0,0,30292
0,0,12,0,0,30295
0,0,31,0,0,30298
0,0,16,0,0,30302
0,0,26,0,0,30305
0,0,22,0,0,30308
0,0,28,0,0,30312
0,0,26,0,0,30315
0,0,16,0,0,30318
0,0,28,0,0,30322
0,0,14,0,0,30325
0,0,33,0,0,30328
0,0,14,0,0,30332
0,0,24,0,0,30335
0,0,23,0,0,30338
0,0,25,0,0,30342
0,0,30,0,0,30345
0,0,12,0,0,30348
0,0,26,0,0,30352
0,0,15,0,0,30355
0,0,25,0,0,30359
0,0,24,0,0,30362
0,0,20,0,0,30366
0,0,20,0,0,30369
0,0,16,0,0,30372
0,0,19,0,0,30375
0,0,24,0,0,30379
0,0,25,0,0,30382
0,0,16,0,0,30386
0,0,25,0,0,30389
0,0,10,0,0,30392
0,0,26,0,0,30396
0,0,27,0,0,30399
0,0,24,0,0,30402
0,0,23,0,0,30406
0,0,19,0,0,30409
0,0,24,0,0,30412
0,0,8,0,0,30416
0,0,32,0,0,30419
0,0,16,0,0,30422
0,0,33,0,0,30426
0,0,16,0,0,30429
0,0,23,0,0,30432
0,0,12,0,0,30436
0,0,22,0,0,30439
0,0,24,0,0,30442
0,0,15,0,0,30446
0,0,23,0,0,30449
0,0,23,0,0,30452
0,0,24,0,0,30456
0,0,10,0,0,30459
0,0,33,0,0,30462
0,0,16,0,0,30466
0,0,24,0,0,30469
0,0,21,0,0,30472
0,0,27,0,0,30476
0,0,19,0,0,30479
0,0,19,0,0,30482
0,0,29,0,0,30486
0,0,10,0,0,30489
0,0,32,0,0,30492
0,0,7,0,0,30496
0,0,31,0,0,30499
0,0,22,0,0,30502
0,0,25,0,0,30506
0,0,24,0,0,30509
0,0,22,0,0,30512
0,0,26,0,0,30516
0,0,12,0,0,30519
0,0,28,0,0,30523
0,0,12,0,0,30526
0,0,31,0,0,30529
0,0,20,0,0,30533
0,0,24,0,0,30536
0,0,20,0,0,30539
0,0,18,0,0,30543
0,0,21,0,0,30546
0,0,16,0,0,30550
0,0,29,0,0,30553
0,0,12,0,0,30556
0,0,30,0,0,30560
0,0,27,0,0,30563
0,0,13,0,0,30566
0,0,23,0,0,30570
0,0,23,0,0,30573
0,0,26,0,0,30576
0,0,12,0,0,30580
0,0,28,0,0,30583
0,0,8,0,0,30586
0,0,24,0,0,30590
0,0,26,0,0,30593
0,0,14,0,0,30596
0,0,36,0,0,30600
0,0,8,0,0,30603
0,0,30,0,0,30606
0,0,10,0,0,30610
0,0,35,0,0,30613
0,0,23,0,0,30616
0,0,25,0,0,30620
0,0,27,0,0,30623
0,0,10,0,0,30627
0,0,33,0,0,30630
0,0,4,0,0,30633
0,0,38,0,0,30637
0,0,15,0,0,30640
0,0,24,0,0,30644
0,0,17,0,0,30647
0,0,19,0,0,30650
0,0,22,0,0,30654
0,0,27,0,0,30657
0,0,16,0,0,30660
0,0,13,0,0,30664
0,0,27,0,0,30667
0,0,13,0,0,30670
0,0,29,0,0,30674
0,0,19,0,0,30677
0,0,20,0,0,30680
0,0,20,0,0,30684
0,0,22,0,0,30687
0,0,14,0,0,30690
0,0,31,0,0,30694
0,0,31,0,0,30697
0,0,16,0,0,30700
0,0,30,0,0,30704
0,0,13,0,0,30707
0,0,23,0,0,30710
0,0,24,0,0,30714
0,0,27,0,0,30717
0,0,11,0,0,30721
0,0,25,0,0,30724
0,0,23,0,0,30728
0,0,14,0,0,30731
0,0,31,0,0,30734
0,0,16,0,0,30738
0,0,27,0,0,30741
0,0,17,0,0,30744
0,0,18,0,0,30748
0,0,23,0,0,30751
0,0,23,0,0,30754
0,0,21,0,0,30758
0,0,16,0,0,30761
0,0,23,0,0,30764
0,0,20,0,0,30768
0,0,36,0,0,30771
0,0,17,0,0,30774
0,0,41,0,0,30778
0,0,22,0,0,30781
0,0,15,0,0,30784
0,0,29,0,0,30788
0,0,17,0,0,30791
0,0,39,0,0,30794
0,0,8,0,0,30798
0,0,24,0,0,30801
0,0,2,0,0,30804
0,0,31,0,0,30808
0,0,22,0,0,30811
0,0,33,0,0,30814
0,0,35,0,0,30818
0,0,12,0,0,30821
0,0,31,0,0,30824
0,0,8,0,0,30828
0,0,31,0,0,30831
0,0,12,0,0,30834
0,0,22,0,0,30838
0,0,19,0,0,30841
0,0,22,0,0,30845
0,0,25,0,0,30848
0,0,23,0,0,30851
0,0,32,0,0,30854
0,0,14,0,0,30858
0,0,35,0,0,30861
0,0,12,0,0,30865
0,0,29,0,0,30868
0,0,23,0,0,30872
0,0,22,0,0,30875
0,0,18,0,0,30878
0,0,22,0,0,30882
0,0,28,0,0,30885
0,0,17,0,0,30888
0,0,31,0,0,30892
0,0,8,0,0,30895
0,0,26,0,0,30898
0,0,22,0,0,30902
0,0,28,0,0,30905
0,0,24,0,0,30908
0,0,21,0,0,30912
0,0,22,0,0,30915
0,0,19,0,0,30918
0,0,22,0,0,30922
0,0,24,0,0,30925
0,0,26,0,0,30928
0,0,16,0,0,30932
0,0,27,0,0,30935
0,0,26,0,0,30938
0,0,20,0,0,30942
0,0,26,0,0,30945
0,0,21,0,0,30948
0,0,24,0,0,30952
0,0,19,0,0,30955
0,0,23,0,0,30959
0,0,21,0,0,30962
0,0,24,0,0,30966
0,0,19,0,0,30969
0,0,26,0,0,30972
0,0,17,0,0,30975
0,0,16,0,0,30979
0,0,34,0,0,30982
0,0,12,0,0,30986
0,0,28,0,0,30989
0,0,17,0,0,30992
0,0,27,0,0,30996
0,0,21,0,0,30999
0,0,11,0,0,31002
0,0,24,0,0,31006
0,0,22,0,0,31009
0,0,27,0,0,31012
0,0,19,0,0,31016
0,0,31,0,0,31019
0,0,9,0,0,31022
0,0,28,0,0,31026
0,0,21,0,0,31029
0,0,27,0,0,31032
0,0,23,0,0,31036
0,0,20,0,0,31039
0,0,19,0,0,31042
0,0,25,0,0,31046
0,0,17,0,0,31049
0,0,24,0,0,31053
0,0,31,0,0,31056
0,0,8,0,0,31060
0,0,30,0,0,31063
0,0,23,0,0,31066
0,0,22,0,0,31070
0,0,14,0,0,31073
0,0,23,0,0,31076
0,0,19,0,0,31080
0,0,28,0,0,31083
0,0,27,0,0,31086
0,0,13,0,0,31090
0,0,24,0,0,31093
0,0,9,0,0,31096
0,0,26,0,0,31100
0,0,28,0,0,31103
0,0,20,0,0,31106
0,0,22,0,0,31110
0,0,15,0,0,31113
0,0,25,0,0,31116
0,0,17,0,0,31120
0,0,25,0,0,31123
0,0,18,0,0,31126
0,0,23,0,0,31130
0,0,14,0,0,31133
0,0,22,0,0,31136
0,0,30,0,0,31140
0,0,14,0,0,31143
0,0,35,0,0,31146
0,0,15,0,0,31150
0,0,21,0,0,31153
0,0,16,0,0,31157
0,0,23,0,0,31160
0,0,24,0,0,31163
0,0,33,0,0,31166
0,0,30,0,0,31170
0,0,-4,0,0,31174
0,0,31,0,0,31177
0,0,11,0,0,31180
0,0,29,0,0,31183
0,0,13,0,0,31186
0,0,34,0,0,31190
0,0,16,0,0,31194
0,0,15,0,0,31197
0,0,32,0,0,31200
0,0,17,0,0,31204
0,0,25,0,0,31207
0,0,15,0,0,31210
0,0,36,0,0,31214
0,0,15,0,0,31217
0,0,33,0,0,31220
0,0,20,0,0,31224
0,0,17,0,0,31227
0,0,31,0,0,31230
0,0,15,0,0,31234
0,0,24,0,0,31237
0,0,19,0,0,31240
0,0,24,0,0,31244
0,0,14,0,0,31247
0,0,32,0,0,31250
0,0,14,0,0,31254
0,0,25,0,0,31257
0,0,19,0,0,31260
0,0,19,0,0,31264
0,0,21,0,0,31267
0,0,22,0,0,31270
0,0,21,0,0,31274
0,0,16,0,0,31277
0,0,23,0,0,31280
0,0,21,0,0,31284
0,0,22,0,0,31287
0,0,18,0,0,31290
0,0,20,0,0,31294
0,0,22,0,0,31297
0,0,23,0,0,31300
0,0,27,0,0,31304
0,0,17,0,0,31307
0,0,23,0,0,31310
0,0,15,0,0,31314
0,0,21,0,0,31317
0,0,23,0,0,31321
0,0,23,0,0,31324
0,0,23,0,0,31328
0,0,17,0,0,31331
0,0,27,0,0,31334
0,0,14,0,0,31338
0,0,31,0,0,31341
0,0,15,0,0,31344
0,0,29,0,0,31348
0,0,11,0,0,31351
0,0,22,0,0,31354
0,0,28,0,0,31358
0,0,14,0,0,31361
0,0,28,0,0,31364
0,0,11,0,0,31368
0,0,26,0,0,31371
0,0,12,0,0,31374
0,0,31,0,0,31378
0,0,13,0,0,31381
0,0,27,0,0,31384
0,0,28,0,0,31388
0,0,10,0,0,31391
0,0,32,0,0,31394
0,0,19,0,0,31398
0,0,24,0,0,31401
0,0,11,0,0,31404
0,0,26,0,0,31408
0,0,11,0,0,31411
0,0,27,0,0,31415
0,0,23,0,0,31418
0,0,27,0,0,31422
0,0,36,0,0,31425
0,0,19,0,0,31428
0,0,27,0,0,31432
0,0,16,0,0,31435
0,0,28,0,0,31438
0,0,17,0,0,31442
0,0,29,0,0,31445
0,0,22,0,0,31448
0,0,17,0,0,31452
0,0,27,0,0,31455
0,0,22,0,0,31458
0,0,24,0,0,31462
0,0,10,0,0,31465
0,0,25,0,0,31468
0,0,19,0,0,31472
0,0,28,0,0,31475
0,0,23,0,0,31478
0,0,12,0,0,31482
0,0,19,0,0,31485
0,0,14,0,0,31488
0,0,37,0,0,31492
0,0,11,0,0,31495
0,0,35,0,0,31498
0,0,12,0,0,31502
0,0,24,0,0,31505
0,0,41,0,0,31508
0,0,11,0,0,31512
0,0,34,0,0,31515
0,0,16,0,0,31518
0,0,27,0,0,31522
0,0,13,0,0,31525
0,0,26,0,0,31528
0,0,22,0,0,31532
0,0,30,0,0,31535
0,0,23,0,0,31539
0,0,10,0,0,31542
0,0,25,0,0,31545
0,0,15,0,0,31548
0,0,28,0,0,31552
0,0,18,0,0,31555
0,0,24,0,0,31559
0,0,18,0,0,31562
0,0,17,0,0,31565
0,0,20,0,0,31569
0,0,26,0,0,31572
0,0,18,0,0,31575
0,0,23,0,0,31579
0,0,33,0,0,31582
0,0,18,0,0,31586
0,0,22,0,0,31589
0,0,20,0,0,31592
0,0,22,0,0,31595
0,0,15,0,0,31599
0,0,25,0,0,31602
0,0,24,0,0,31606
0,0,17,0,0,31609
0,0,23,0,0,31612
0,0,16,0,0,31616
0,0,18,0,0,31619
0,0,24,0,0,31622
0,0,20,0,0,31626
0,0,17,0,0,31629
0,0,28,0,0,31632
0,0,9,0,0,31636
0,0,23,0,0,31639
0,0,25,0,0,31642
0,0,22,0,0,31646
0,0,24,0,0,31649
0,0,16,0,0,31652
0,0,24,0,0,31656
0,0,15,0,0,31659
0,0,23,0,0,31662
0,0,19,0,0,31666
0,0,29,0,0,31669
0,0,24,0,0,31672
0,0,16,0,0,31676
0,0,23,0,0,31680
0,0,10,0,0,31683
0,0,32,0,0,31686
0,0,13,0,0,31690
0,0,28,0,0,31693
0,0,15,0,0,31696
0,0,23,0,0,31700
0,0,26,0,0,31703
0,0,15,0,0,31706
0,0,27,0,0,31710
0,0,16,0,0,31713
0,0,31,0,0,31716
0,0,15,0,0,31720
0,0,20,0,0,31723
0,0,17,0,0,31726
0,0,27,0,0,31730
0,0,21,0,0,31733
0,0,22,0,0,31736
0,0,27,0,0,31740
0,0,11,0,0,31743
0,0,32,0,0,31746
0,0,7,0,0,31750
0,0,36,0,0,31753
0,0,17,0,0,31757
0,0,18,0,0,31760
0,0,17,0,0,31763
0,0,23,0,0,31767
0,0,23,0,0,31770
0,0,12,0,0,31774
0,0,33,0,0,31777
0,0,16,0,0,31780
0,0,30,0,0,31784
0,0,11,0,0,31787
0,0,24,0,0,31790
0,0,25,0,0,31794
0,0,15,0,0,31797
0,0,24,0,0,31800
0,0,23,0,0,31804
0,0,21,0,0,31807
0,0,16,0,0,31810
0,0,21,0,0,31814
0,0,13,0,0,31817
0,0,30,0,0,31820
0,0,23,0,0,31824
0,0,17,0,0,31827
0,0,20,0,0,31831
0,0,18,0,0,31834
0,0,15,0,0,31837
0,0,24,0,0,31841
0,0,28,0,0,31844
0,0,13,0,0,31848
0,0,24,0,0,31851
0,0,8,0,0,31854
0,0,21,0,0,31858
0,0,24,0,0,31861
0,0,17,0,0,31864
0,0,31,0,0,31868
0,0,17,0,0,31871
0,0,22,0,0,31874
0,0,20,0,0,31878
0,0,23,0,0,31881
0,0,19,0,0,31884
0,0,34,0,0,31888
0,0,17,0,0,31891
0,0,23,0,0,31894
0,0,23,0,0,31898
0,0,12,0,0,31901
0,0,30,0,0,31904
0,0,16,0,0,31908
0,0,22,0,0,31911
0,0,14,0,0,31914
0,0,28,0,0,31918
0,0,9,0,0,31921
0,0,32,0,0,31924
0,0,17,0,0,31928
0,0,25,0,0,31931
0,0,37,0,0,31934
0,0,18,0,0,31938
0,0,39,0,0,31941
0,0,6,0,0,31944
0,0,21,0,0,31948
0,0,23,0,0,31951
0,0,32,0,0,31954
0,0,15,0,0,31958
0,0,24,0,0,31961
0,0,27,0,0,31964
0,0,11,0,0,31968
0,0,28,0,0,31972
0,0,11,0,0,31975
0,0,35,0,0,31978
0,0,7,0,0,31981
0,0,29,0,0,31985
0,0,11,0,0,31988
0,0,24,0,0,31992
0,0,25,0,0,31995
0,0,22,0,0,31998
0,0,26,0,0,32002
0,0,12,0,0,32005
0,0,33,0,0,32008
0,0,11,0,0,32012
0,0,17,0,0,32015
0,0,21,0,0,32018
0,0,22,0,0,32022
0,0,24,0,0,32025
0,0,19,0,0,32028
0,0,17,0,0,32032
0,0,20,0,0,32035
0,0,35,0,0,32038
0,0,13,0,0,32042
0,0,29,0,0,32045
0,0,16,0,0,32048
0,0,12,0,0,32052
0,0,22,0,0,32055
0,0,17,0,0,32058
0,0,37,0,0,32062
0,0,8,0,0,32066
0,0,30,0,0,32069
0,0,11,0,0,32072
0,0,26,0,0,32076
0,0,21,0,0,32079
0,0,16,0,0,32082
0,0,29,0,0,32086
0,0,21,0,0,32089
0,0,24,0,0,32092
0,0,15,0,0,32096
0,0,29,0,0,32099
0,0,16,0,0,32102
0,0,25,0,0,32106
0,0,18,0,0,32109
0,0,18,0,0,32112
0,0,23,0,0,32116
0,0,20,0,0,32119
0,0,20,0,0,32122
0,0,22,0,0,32126
0,0,28,0,0,32129
0,0,15,0,0,32133
0,0,34,0,0,32136
0,0,9,0,0,32140
0,0,28,0,0,32143
0,0,18,0,0,32146
0,0,27,0,0,32149
0,0,24,0,0,32153
0,0,16,0,0,32156
0,0,22,0,0,32160
0,0,11,0,0,32163
0,0,27,0,0,32166
0,0,11,0,0,32170
0,0,26,0,0,32173
0,0,14,0,0,32176
0,0,26,0,0,32180
0,0,19,0,0,32183
0,0,17,0,0,32186
0,0,20,0,0,32190
0,0,25,0,0,32193
0,0,29,0,0,32196
0,0,19,0,0,32200
0,0,20,0,0,32203
0,0,11,0,0,32206
0,0,24,0,0,32210
0,0,19,0,0,32213
0,0,21,0,0,32216
0,0,22,0,0,32220
0,0,20,0,0,32223
0,0,27,0,0,32226
0,0,5,0,0,32230
0,0,32,0,0,32233
0,0,21,0,0,32236
0,0,27,0,0,32240
0,0,22,0,0,32243
0,0,22,0,0,32246
0,0,17,0,0,32250
0,0,14,0,0,32253
0,0,36,0,0,32257
0,0,4,0,0,32260
0,0,28,0,0,32263
0,0,12,0,0,32266
0,0,25,0,0,32270
0,0,30,0,0,32273
0,0,12,0,0,32276
0,0,27,0,0,32280
0,0,22,0,0,32284
0,0,25,0,0,32287
0,0,22,0,0,32290
0,0,32,0,0,32293
0,0,3,0,0,32297
0,0,39,0,0,32300
0,0,29,0,0,32304
0,0,23,0,0,32307
0,0,27,0,0,32310
0,0,19,0,0,32314
0,0,22,0,0,32317
0,0,18,0,0,32320
0,0,37,0,0,32324
0,0,12,0,0,32327
0,0,30,0,0,32330
0,0,13,0,0,32334
0,0,27,0,0,32337
0,0,24,0,0,32340
0,0,18,0,0,32344
0,0,32,0,0,32347
0,0,12,0,0,32350
0,0,30,0,0,32354
0,0,9,0,0,32357
0,0,21,0,0,32360
0,0,19,0,0,32364
0,0,27,0,0,32367
0,0,20,0,0,32370
0,0,21,0,0,32374
0,0,34,0,0,32377
0,0,7,0,0,32380
0,0,29,0,0,32384
0,0,21,0,0,32387
0,0,13,0,0,32390
0,0,23,0,0,32394
0,0,22,0,0,32397
0,0,20,0,0,32401
0,0,19,0,0,32404
0,0,18,0,0,32408
0,0,18,0,0,32411
0,0,31,0,0,32414
0,0,20,0,0,32418
0,0,25,0,0,32421
0,0,13,0,0,32424
0,0,23,0,0,32428
0,0,22,0,0,32431
0,0,20,0,0,32434
0,0,27,0,0,32438
0,0,23,0,0,32441
0,0,24,0,0,32444
0,0,11,0,0,32448
0,0,30,0,0,32451
0,0,13,0,0,32454
0,0,26,0,0,32458
0,0,12,0,0,32461
0,0,21,0,0,32464
0,0,23,0,0,32468
0,0,19,0,0,32471
0,0,28,0,0,32474
0,0,19,0,0,32478
0,0,25,0,0,32481
0,0,20,0,0,32484
0,0,22,0,0,32488
0,0,17,0,0,32492
0,0,20,0,0,32495
0,0,20,0,0,32498
0,0,20,0,0,32502
0,0,22,0,0,32505
0,0,24,0,0,32508
0,0,16,0,0,32512
0,0,18,0,0,32515
0,0,25,0,0,32518
0,0,18,0,0,32522
0,0,27,0,0,32525
0,0,13,0,0,32528
0,0,30,0,0,32532
0,0,11,0,0,32535
0,0,25,0,0,32538
0,0,32,0,0,32542
0,0,19,0,0,32545
0,0,30,0,0,32548
0,0,7,0,0,32552
0,0,25,0,0,32555
0,0,4,0,0,32558
0,0,27,0,0,32562
0,0,31,0,0,32565
0,0,15,0,0,32568
0,0,22,0,0,32572
0,0,19,0,0,32575
0,0,29,0,0,32578
0,0,16,0,0,32582
0,0,25,0,0,32585
0,0,19,0,0,32589
0,0,23,0,0,32592
0,0,18,0,0,32596
0,0,21,0,0,32599
0,0,30,0,0,32602
0,0,13,0,0,32605
0,0,31,0,0,32609
0,0,5,0,0,32612
0,0,38,0,0,32616
0,0,16,0,0,32619
0,0,29,0,0,32622
0,0,23,0,0,32626
0,0,17,0,0,32629
0,0,36,0,0,32632
0,0,5,0,0,32636
0,0,42,0,0,32639
0,0,17,0,0,32642
0,0,34,0,0,32646
0,0,15,0,0,32649
0,0,25,0,0,32652
0,0,23,0,0,32656
0,0,24,0,0,32659
0,0,34,0,0,32662
0,0,3,0,0,32666
0,0,37,0,0,32669
0,0,17,0,0,32672
0,0,30,0,0,32676
0,0,20,0,0,32679
0,0,22,0,0,32682
0,0,21,0,0,32686
0,0,26,0,0,32689
0,0,23,0,0,32692
0,0,22,0,0,32696
0,0,28,0,0,32699
0,0,10,0,0,32702
0,0,32,0,0,32706
0,0,7,0,0,32709
0,0,29,0,0,32712
0,0,14,0,0,32716
0,0,25,0,0,32719
0,0,22,0,0,32722
0,0,19,0,0,32726
0,0,21,0,0,32729
0,0,17,0,0,32732
0,0,26,0,0,32736
0,0,12,0,0,32739
0,0,28,0,0,32742
0,0,20,0,0,32746
0,0,20,0,0,32749
0,0,23,0,0,32752
0,0,19,0,0,32756
0,0,21,0,0,32760
0,0,23,0,0,32763
0,0,27,0,0,32766
0,0,18,0,0,-32766
0,0,15,0,0,-32763
0,0,20,0,0,-32760
0,0,26,0,0,-32756
0,0,28,0,0,-32753
0,0,12,0,0,-32750
0,0,26,0,0,-32746
0,0,16,0,0,-32743
0,0,23,0,0,-32740
0,0,20,0,0,-32736
