反射光センサー, ジャイロセンサ角速度,P,D,走行距離　
28,9,0,0,807.233887
28,16,0,0,808.647583
28,8,0,0,809.354431
27,3,0,-10,810.414734
23,4,-4,-40,811.475037
22,3,-4,-10,812.535339
22,2,-4,0,813.949036
22,2,-4,0,815.009338
22,-2,-4,0,815.716187
22,1,-4,0,817.129883
22,5,-4,0,817.836731
20,12,-6,-20,818.897034
19,7,-7,-10,820.310730
19,2,-7,0,821.724426
19,11,-7,0,822.431274
19,11,-7,0,823.491577
19,5,-7,0,824.551880
19,3,-7,0,825.612183
19,0,-7,0,826.672485
18,0,-8,-10,828.086182
18,0,-8,0,829.146484
18,-6,-8,0,830.206787
16,-5,-9,-20,831.267090
17,-4,-8,10,832.327393
17,-8,-8,0,833.741089
17,-6,-8,0,834.801392
16,-1,-9,-10,835.861694
16,-1,-9,0,836.921997
16,-5,-9,0,837.982300
16,0,-9,0,839.395996
15,0,-10,-10,840.456299
15,-2,-10,0,841.516602
14,-6,-11,-10,842.576904
15,1,-10,10,843.637207
15,3,-10,0,845.050903
15,2,-10,0,846.111206
15,-1,-10,0,846.818054
14,7,-11,-10,848.231750
14,6,-11,0,849.292053
14,3,-11,0,850.352356
14,1,-11,0,851.766052
14,6,-11,0,852.826355
14,2,-11,0,853.886658
15,9,-10,10,854.946960
15,3,-10,0,856.007263
15,-7,-10,0,857.067566
15,7,-10,0,858.481262
15,1,-10,0,859.541565
15,3,-10,0,860.601868
15,3,-10,0,861.662170
15,-2,-10,0,862.722473
15,6,-10,0,864.136169
15,5,-10,0,865.196472
15,1,-10,0,866.256775
16,5,-9,10,867.317078
16,3,-9,0,868.730774
16,7,-9,0,869.791077
16,7,-9,0,870.497925
16,7,-9,0,871.911621
19,6,-7,30,873.325317
19,4,-7,0,874.385620
18,6,-8,-10,875.445923
19,6,-7,10,876.506226
19,4,-7,0,877.566528
19,-5,-7,0,878.980225
19,-1,-7,0,880.040527
20,-1,-6,10,881.454224
20,-3,-6,0,882.514526
20,-9,-6,0,883.574829
20,-2,-6,0,884.988525
22,-10,-4,20,886.048828
23,-2,-4,10,887.109131
23,3,-4,0,888.522827
23,1,-4,0,889.583130
23,-6,-4,0,890.643433
27,8,0,40,891.703735
27,6,0,0,893.117432
27,4,0,0,894.177734
27,4,0,0,895.591431
27,7,0,0,896.651733
29,5,0,20,897.712036
31,5,2,20,898.772339
31,4,2,0,900.186035
31,-5,2,0,901.246338
31,4,2,0,902.660034
31,9,2,0,903.720337
34,-4,4,30,905.134033
34,-7,4,0,906.194336
34,4,4,0,907.254639
34,3,4,0,908.668335
37,2,7,30,909.728638
37,-2,7,0,910.788940
37,7,7,0,911.849243
37,5,7,0,913.616394
37,-3,7,0,914.676697
37,2,7,0,915.737000
36,-3,6,-10,917.150696
40,4,9,40,918.564392
40,6,9,0,919.624695
41,-5,10,10,920.684998
41,-12,10,0,922.098694
41,6,10,0,923.158997
42,8,11,10,924.219299
42,-1,11,0,925.632996
43,-5,12,10,927.046692
44,7,12,10,928.106995
44,3,12,0,929.520691
44,-7,12,0,930.580994
44,1,12,0,931.994690
44,6,12,0,933.054993
44,3,12,0,934.115295
44,-12,12,0,935.882446
44,-8,12,0,936.942749
45,-4,13,10,938.356445
45,2,13,0,939.416748
45,2,13,0,940.477051
45,-4,13,0,942.244202
45,-2,13,0,943.304504
46,-2,14,10,944.718201
46,2,14,0,945.778503
46,-3,14,0,946.838806
46,0,14,0,948.252502
46,1,14,0,949.666199
46,-6,14,0,951.079895
46,-9,14,0,952.140198
46,-1,14,0,953.200500
46,-7,14,0,954.967651
47,-11,15,10,955.674500
47,-7,15,0,957.441650
47,-2,15,0,958.501953
47,-7,15,0,959.562256
47,-14,15,0,960.975952
48,2,16,10,962.036255
47,5,15,-10,963.449951
47,-3,15,0,964.510254
47,3,15,0,965.570557
48,10,16,10,966.984253
48,6,16,0,968.751404
47,4,15,-10,969.458252
47,12,15,0,970.871948
47,13,15,0,971.578796
48,9,16,10,973.345947
48,10,16,0,974.052795
48,8,16,0,975.819946
48,9,16,0,976.526794
48,7,16,0,978.293945
47,-6,15,-10,979.000793
47,1,15,0,980.767944
47,8,15,0,981.474792
47,-1,15,0,982.888489
47,-8,15,0,984.302185
47,8,15,0,985.362488
47,10,15,0,986.776184
47,0,15,0,987.836487
47,-17,15,0,989.250183
47,8,15,0,990.310486
47,0,15,0,991.724182
46,-12,14,-10,992.784485
44,-1,12,-20,993.844788
44,4,12,0,995.258484
44,-4,12,0,996.672180
44,-16,12,0,997.732483
42,4,11,-20,998.792786
41,6,10,-10,1000.206482
41,3,10,0,1001.266785
41,0,10,0,1002.680481
41,8,10,0,1003.740784
41,13,10,0,1004.801086
41,7,10,0,1006.214783
41,-5,10,0,1007.275085
41,9,10,0,1008.688782
40,11,9,-10,1009.749084
36,-6,6,-40,1011.162781
36,-11,6,0,1012.223083
37,3,7,10,1013.283386
35,-2,5,-20,1014.697083
35,-8,5,0,1015.757385
35,1,5,0,1016.817688
34,6,4,-10,1018.231384
33,-2,4,-10,1019.645081
33,8,4,0,1020.351929
33,10,4,0,1021.765625
33,13,4,0,1022.825928
33,6,4,0,1023.886230
33,0,4,0,1024.946533
30,14,1,-30,1026.360229
29,9,0,-10,1027.773926
29,3,0,0,1028.480835
29,3,0,0,1029.894531
29,15,0,0,1030.954834
29,11,0,0,1032.015137
29,-3,0,0,1033.428833
27,12,0,-20,1034.489136
26,14,-1,-10,1035.549438
26,1,-1,0,1036.963135
25,5,-2,-10,1037.670044
25,6,-2,0,1039.083740
25,3,-2,0,1040.497437
25,2,-2,0,1041.557739
24,-1,-3,-10,1042.971436
24,8,-3,0,1044.031738
24,2,-3,0,1045.092041
24,-4,-3,0,1046.152344
24,1,-3,0,1047.566040
23,2,-4,-10,1048.626343
23,2,-4,0,1049.686646
23,1,-4,0,1051.100342
23,-3,-4,0,1052.514038
23,3,-4,0,1053.574341
24,0,-3,10,1054.634644
24,0,-3,0,1056.048340
24,0,-3,0,1057.108643
24,7,-3,0,1058.522339
24,6,-3,0,1059.229248
24,-2,-3,0,1060.642944
24,2,-3,0,1061.703247
24,8,-3,0,1063.116943
24,7,-3,0,1064.177246
27,-4,0,30,1065.590942
30,-2,1,30,1066.651245
30,8,1,0,1068.064941
30,4,1,0,1069.125244
30,-3,1,0,1070.538940
33,2,4,30,1071.599243
33,2,4,0,1073.012939
33,6,4,0,1074.073242
33,3,4,0,1075.486938
33,-1,4,0,1076.547241
35,8,5,20,1077.607544
35,7,5,0,1079.021240
35,-8,5,0,1080.081543
35,5,5,0,1081.141846
35,2,5,0,1082.555542
37,-1,7,20,1083.969238
37,0,7,0,1085.029541
37,5,7,0,1086.443237
37,10,7,0,1087.856934
38,11,8,10,1088.917236
38,-11,8,0,1089.977539
38,12,8,0,1091.744629
38,0,8,0,1092.804932
38,-7,8,0,1093.865234
39,-12,8,10,1095.278931
39,6,8,0,1096.339233
40,4,9,10,1097.752930
40,-20,9,0,1099.166626
40,-3,9,0,1100.580322
41,1,10,10,1101.640625
41,-7,10,0,1103.054321
41,-9,10,0,1104.114624
41,-6,10,0,1105.528320
41,1,10,0,1106.588623
41,1,10,0,1108.002319
41,-2,10,0,1109.416016
42,-8,11,10,1110.476318
44,-8,12,20,1111.890015
44,-3,12,0,1112.950317
44,-6,12,0,1114.364014
44,-9,12,0,1115.777710
46,-4,14,20,1116.838013
46,-7,14,0,1118.251709
46,1,14,0,1119.312012
46,-1,14,0,1120.725708
46,-2,14,0,1121.786011
47,3,15,10,1122.846313
47,2,15,0,1124.260010
47,-2,15,0,1125.320312
47,-3,15,0,1126.734009
48,0,16,10,1127.794312
48,-1,16,0,1128.854614
48,0,16,0,1130.268311
48,1,16,0,1131.328613
48,-10,16,0,1132.742310
48,4,16,0,1133.449219
48,14,16,0,1134.862915
48,-12,16,0,1135.923218
48,-4,16,0,1137.336914
48,15,16,0,1138.397217
48,9,16,0,1139.457520
48,-4,16,0,1140.871216
48,14,16,0,1141.578125
49,16,16,10,1143.345215
49,-1,16,0,1144.052124
49,19,16,0,1145.112427
49,28,16,0,1146.526123
49,5,16,0,1147.233032
49,12,16,0,1148.646729
49,16,16,0,1149.707031
49,3,16,0,1150.767334
48,4,16,-10,1152.181030
48,5,16,0,1152.887939
47,-3,15,-10,1154.301636
47,-5,15,0,1155.361938
47,8,15,0,1156.775635
47,3,15,0,1157.835938
47,-13,15,0,1158.896240
47,12,15,0,1159.956543
47,7,15,0,1161.016846
45,-7,13,-20,1162.430542
45,10,13,0,1163.844238
45,11,13,0,1164.551147
45,2,13,0,1165.611450
45,11,13,0,1166.671753
44,11,12,-10,1168.085449
44,-1,12,0,1169.145752
44,0,12,0,1170.206055
44,8,12,0,1171.266357
44,4,12,0,1172.326660
43,-2,12,-10,1173.740356
43,-10,12,0,1174.800659
43,5,12,0,1175.860962
43,5,12,0,1176.921265
43,5,12,0,1177.981567
43,1,12,0,1179.395264
43,5,12,0,1180.455566
43,5,12,0,1181.515869
43,-3,12,0,1182.576172
47,5,15,40,1183.636475
48,5,16,10,1184.696777
48,8,16,0,1186.110474
48,9,16,0,1186.817383
48,6,16,0,1188.231079
48,9,16,0,1189.291382
47,13,15,-10,1189.998291
47,3,15,0,1191.411987
47,4,15,0,1192.472290
47,8,15,0,1193.532593
44,6,12,-30,1194.592896
42,-1,11,-20,1195.653198
40,10,9,-20,1196.713501
36,17,6,-40,1197.420410
35,2,5,-10,1199.187500
31,3,2,-40,1199.894409
29,14,0,-20,1200.954712
26,5,-1,-30,1202.015015
24,-2,-3,-20,1203.075317
20,-6,-6,-40,1204.489014
20,-1,-6,0,1205.195923
19,-8,-7,-10,1206.256226
17,2,-8,-20,1207.316528
15,17,-10,-20,1208.376831
14,0,-11,-10,1209.437134
14,3,-11,0,1210.497437
14,15,-11,0,1211.557739
13,7,-12,-10,1212.971436
12,3,-12,-10,1213.678345
12,15,-12,0,1214.738647
12,11,-12,0,1215.798950
12,11,-12,0,1216.859253
12,8,-12,0,1217.919556
11,3,-13,-10,1218.979858
9,12,-15,-20,1220.393555
9,14,-15,0,1221.100464
9,6,-15,0,1222.160767
9,-1,-15,0,1223.221069
8,9,-16,-10,1224.281372
8,15,-16,0,1225.341675
7,10,-16,-10,1226.401978
7,-2,-16,0,1227.462280
7,10,-16,0,1228.522583
7,5,-16,0,1229.936279
6,-2,-17,-10,1230.643188
6,8,-17,0,1232.056885
6,8,-17,0,1233.117188
6,2,-17,0,1234.177490
6,-3,-17,0,1234.884399
6,4,-17,0,1236.298096
6,4,-17,0,1237.358398
6,-1,-17,0,1238.772095
6,7,-17,0,1239.479004
6,5,-17,0,1240.539307
6,5,-17,0,1241.599609
6,3,-17,0,1243.013306
6,-1,-17,0,1244.073608
6,1,-17,0,1245.133911
6,7,-17,0,1246.547607
6,-2,-17,0,1247.254517
6,-5,-17,0,1248.668213
6,1,-17,0,1249.375122
6,3,-17,0,1250.788818
6,-1,-17,0,1251.849121
6,-5,-17,0,1252.909424
6,2,-17,0,1254.323120
7,2,-16,10,1255.383423
6,2,-17,-10,1256.443726
6,7,-17,0,1257.504028
6,7,-17,0,1258.564331
8,5,-16,20,1259.624634
7,10,-16,-10,1261.038330
7,5,-16,0,1262.098633
7,3,-16,0,1263.512329
7,5,-16,0,1264.219238
7,2,-16,0,1265.279541
9,4,-15,20,1266.693237
9,0,-15,0,1267.753540
9,0,-15,0,1268.813843
9,-1,-15,0,1269.874146
9,-1,-15,0,1271.287842
9,2,-15,0,1272.701538
10,-3,-14,10,1273.408447
10,-2,-14,0,1274.468750
11,2,-13,10,1275.882446
11,2,-13,0,1276.942749
12,1,-12,10,1278.003052
12,4,-12,0,1279.416748
12,8,-12,0,1280.477051
13,5,-12,10,1281.537354
14,2,-11,10,1282.951050
14,9,-11,0,1284.011353
15,8,-10,10,1285.071655
15,-3,-10,0,1286.131958
15,2,-10,0,1287.545654
15,7,-10,0,1288.959351
15,7,-10,0,1289.666260
19,-19,-7,40,1291.079956
19,-9,-7,0,1291.786865
19,5,-7,0,1293.200562
19,-8,-7,0,1294.614258
20,-11,-6,10,1296.027954
19,3,-7,-10,1297.088257
21,8,-5,20,1297.795166
21,0,-5,0,1299.208862
21,11,-5,0,1300.269165
21,14,-5,0,1300.976074
21,12,-5,0,1302.389771
22,20,-4,10,1303.450073
22,21,-4,0,1304.510376
22,18,-4,0,1305.924072
22,24,-4,0,1306.630981
23,21,-4,10,1307.691284
23,3,-4,0,1308.751587
23,9,-4,0,1309.811890
23,14,-4,0,1311.225586
23,2,-4,0,1312.285889
23,-1,-4,0,1313.346191
23,3,-4,0,1314.053101
23,3,-4,0,1315.113403
23,2,-4,0,1316.527100
23,4,-4,0,1317.940796
23,6,-4,0,1318.647705
23,17,-4,0,1319.708008
23,17,-4,0,1320.768311
23,8,-4,0,1322.182007
23,9,-4,0,1323.242310
23,13,-4,0,1324.302612
22,14,-4,-10,1325.362915
23,0,-4,10,1326.423218
23,2,-4,0,1328.190308
23,1,-4,0,1329.250610
22,-1,-4,-10,1330.310913
22,-4,-4,0,1331.724609
23,-5,-4,10,1332.784912
23,-11,-4,0,1333.845215
23,-14,-4,0,1335.258911
23,-1,-4,0,1336.672607
23,-6,-4,0,1337.732910
22,-10,-4,-10,1339.146606
21,1,-5,-10,1340.560303
21,7,-5,0,1341.620605
21,3,-5,0,1343.034302
21,-8,-5,0,1344.094604
21,-3,-5,0,1345.508301
20,-4,-6,-10,1346.568604
18,-6,-8,-20,1347.982300
18,-8,-8,0,1349.042603
18,0,-8,0,1350.456299
18,-6,-8,0,1351.869995
16,-5,-9,-20,1352.930298
14,2,-11,-20,1353.990601
14,-4,-11,0,1355.404297
14,-9,-11,0,1356.817993
14,-4,-11,0,1358.231689
14,-5,-11,0,1359.645386
14,-4,-11,0,1360.705688
10,-8,-14,-40,1362.119385
9,-8,-15,-10,1363.179688
9,-9,-15,0,1364.593384
9,-10,-15,0,1366.007080
9,-15,-15,0,1367.420776
9,-10,-15,0,1368.481079
6,1,-17,-30,1369.894775
5,-6,-18,-10,1371.308472
5,-9,-18,0,1372.015381
5,0,-18,0,1373.429077
3,3,-20,-20,1374.842773
3,-1,-20,0,1376.256470
3,-2,-20,0,1377.316772
3,-2,-20,0,1378.730469
3,-2,-20,0,1379.790771
3,2,-20,0,1380.851074
3,4,-20,0,1382.264771
3,-3,-20,0,1383.325073
3,2,-20,0,1384.738770
3,2,-20,0,1385.799072
3,1,-20,0,1387.212769
3,2,-20,0,1388.273071
4,5,-19,10,1389.686768
3,3,-20,-10,1391.100464
3,4,-20,0,1392.514160
3,10,-20,0,1393.574463
3,5,-20,0,1394.634766
3,-4,-20,0,1396.048462
3,4,-20,0,1397.462158
4,7,-19,10,1398.522461
4,-5,-19,0,1399.582764
4,-16,-19,0,1401.349854
5,1,-18,10,1402.763550
5,7,-18,0,1403.823853
5,-4,-18,0,1404.884155
5,-17,-18,0,1406.297852
5,3,-18,0,1407.358154
5,5,-18,0,1408.418457
8,-17,-16,30,1409.832153
10,-12,-14,20,1411.245850
10,7,-14,0,1412.306152
11,7,-13,10,1413.366455
15,-3,-10,40,1414.780151
16,-1,-9,10,1415.840454
16,12,-9,0,1417.254150
17,5,-8,10,1418.314453
22,-6,-4,50,1419.728149
22,13,-4,0,1420.788452
25,8,-2,30,1422.202148
27,2,0,20,1423.262451
29,3,0,20,1424.676147
33,4,4,40,1425.736450
33,0,4,0,1427.150146
37,8,7,40,1427.857056
38,2,8,10,1429.270752
42,4,11,40,1430.331055
44,13,12,20,1431.037964
47,11,15,30,1432.451660
48,12,16,10,1433.511963
48,10,16,0,1434.572266
48,21,16,0,1435.279175
51,17,18,30,1436.692871
53,14,20,20,1437.399780
53,20,20,0,1438.813477
54,20,20,10,1439.873779
54,20,20,0,1440.934082
54,16,20,0,1441.994385
54,14,20,0,1443.054688
54,21,20,0,1444.114990
56,11,22,20,1445.175293
56,0,22,0,1446.235596
56,10,22,0,1447.649292
56,10,22,0,1448.709595
56,5,22,0,1449.416504
56,-2,22,0,1450.830200
56,7,22,0,1452.243896
56,13,22,0,1452.950806
55,6,21,-10,1454.364502
57,8,23,20,1455.424805
57,14,23,0,1456.485107
57,8,23,0,1457.545410
57,2,23,0,1458.959106
56,13,22,-10,1460.019409
57,18,23,10,1461.079712
57,-5,23,0,1462.493408
57,4,23,0,1463.553711
57,1,23,0,1464.614014
56,1,22,-10,1466.027710
56,6,22,0,1467.088013
56,-2,22,0,1468.501709
56,4,22,0,1469.562012
57,7,23,10,1470.622314
57,6,23,0,1472.036011
57,-2,23,0,1473.096313
57,3,23,0,1474.510010
57,2,23,0,1475.923706
56,3,22,-10,1476.984009
56,0,22,0,1478.044312
56,-1,22,0,1479.458008
56,3,22,0,1480.871704
56,3,22,0,1481.932007
56,-7,22,0,1482.992310
56,2,22,0,1484.759399
55,2,21,-10,1485.819702
55,-10,21,0,1487.233398
55,-18,21,0,1488.293701
55,-6,21,0,1490.060791
55,-12,21,0,1491.121094
55,-20,21,0,1492.534790
56,-5,22,10,1493.948486
56,-4,22,0,1495.008789
56,-1,22,0,1496.422485
56,-7,22,0,1497.482788
56,-7,22,0,1499.249878
56,-8,22,0,1500.310181
55,-11,21,-10,1501.723877
55,8,21,0,1503.137573
55,-4,21,0,1504.197876
55,-20,21,0,1505.611572
55,7,21,0,1507.025269
55,7,21,0,1508.085571
55,-16,21,0,1509.852661
55,-12,21,0,1510.912964
56,-3,22,10,1511.973267
56,1,22,0,1513.740356
56,-3,22,0,1514.800659
56,-7,22,0,1516.214355
57,5,23,10,1517.274658
57,6,23,0,1518.688354
56,-3,22,-10,1520.102051
56,-10,22,0,1521.515747
56,-6,22,0,1522.929443
56,-5,22,0,1523.989746
56,-4,22,0,1525.403442
56,-11,22,0,1526.463745
56,-4,22,0,1527.877441
55,-7,21,-10,1529.291138
55,2,21,0,1530.704834
55,3,21,0,1532.118530
54,-7,20,-10,1533.178833
54,3,20,0,1534.592529
54,5,20,0,1535.652832
54,-4,20,0,1537.066528
55,-9,21,10,1538.480225
54,0,20,-10,1539.187134
54,1,20,0,1541.307739
53,-4,20,-10,1542.014648
53,-13,20,0,1543.428345
53,5,20,0,1544.842041
54,-2,20,10,1545.902344
54,6,20,0,1547.316040
54,12,20,0,1548.376343
54,13,20,0,1549.436646
55,22,21,10,1550.496948
55,27,21,0,1551.557251
55,23,21,0,1552.970947
55,18,21,0,1554.031250
55,22,21,0,1555.091553
55,23,21,0,1556.151855
57,8,23,20,1557.212158
56,12,22,-10,1558.979248
56,12,22,0,1559.686157
56,4,22,0,1560.746460
56,8,22,0,1561.806763
57,13,23,10,1563.220459
57,10,23,0,1564.634155
57,6,23,0,1565.341064
57,13,23,0,1566.754761
57,10,23,0,1567.815063
57,15,23,0,1568.875366
57,18,23,0,1570.289062
58,10,24,10,1571.349365
58,19,24,0,1572.409668
57,18,23,-10,1573.469971
59,8,24,20,1575.237061
59,5,24,0,1575.943970
59,10,24,0,1577.357666
59,6,24,0,1578.771362
59,-6,24,0,1579.831665
59,4,24,0,1580.891968
59,9,24,0,1582.305664
59,-7,24,0,1583.719360
59,0,24,0,1584.779663
59,5,24,0,1586.193359
59,-3,24,0,1587.607056
59,4,24,0,1589.020752
59,7,24,0,1590.434448
59,-1,24,0,1591.494751
59,1,24,0,1592.908447
60,1,25,10,1594.322144
59,0,24,-10,1595.382446
61,-12,26,20,1596.796143
60,-15,25,-10,1598.209839
60,-4,25,0,1599.623535
60,-9,25,0,1601.037231
60,-12,25,0,1602.097534
62,-14,27,20,1603.511230
63,-9,28,10,1604.924927
63,-15,28,0,1606.338623
63,-24,28,0,1607.752319
63,-5,28,0,1608.812622
63,-7,28,0,1610.226318
64,-2,28,10,1611.640015
64,-3,28,0,1612.700317
66,16,30,20,1613.760620
66,17,30,0,1615.174316
66,13,30,0,1616.588013
68,25,32,20,1617.648315
68,18,32,0,1618.708618
68,27,32,0,1619.768921
68,25,32,0,1621.182617
68,13,32,0,1622.242920
69,18,32,10,1623.656616
71,15,34,20,1624.716919
71,10,34,0,1625.777222
71,8,34,0,1627.190918
71,5,34,0,1628.251221
71,11,34,0,1629.664917
71,6,34,0,1630.725220
73,7,36,20,1631.785522
73,8,36,0,1632.845825
73,12,36,0,1634.259521
73,9,36,0,1635.673218
73,4,36,0,1636.733521
73,11,36,0,1637.793823
74,23,36,10,1638.854126
74,12,36,0,1640.267822
74,16,36,0,1641.328125
73,24,36,-10,1642.741821
74,23,36,10,1643.802124
74,23,36,0,1644.862427
74,19,36,0,1645.922729
73,19,36,-10,1647.336426
74,23,36,10,1648.396729
74,21,36,0,1649.810425
74,12,36,0,1650.870728
74,15,36,0,1651.931030
70,19,33,-40,1653.344727
71,4,34,10,1654.758423
71,11,34,0,1655.818726
71,16,34,0,1657.232422
71,-3,34,0,1658.292725
71,8,34,0,1660.059814
68,5,32,-30,1660.766724
68,2,32,0,1662.533813
68,3,32,0,1663.947510
68,3,32,0,1665.361206
68,15,32,0,1666.774902
67,4,31,-10,1667.835205
67,-2,31,0,1669.248901
67,11,31,0,1670.662598
67,1,31,0,1672.076294
67,4,31,0,1673.489990
67,3,31,0,1675.257080
67,4,31,0,1676.670776
67,3,31,0,1678.084473
67,-13,31,0,1679.498169
67,1,31,0,1680.911865
67,-3,31,0,1682.325562
67,-7,31,0,1684.092651
67,-9,31,0,1685.506348
67,-9,31,0,1687.273438
67,5,31,0,1688.687134
68,-15,32,10,1690.100830
68,-15,32,0,1691.867920
68,-5,32,0,1693.281616
68,-5,32,0,1694.695312
68,-15,32,0,1696.462402
67,-12,31,-10,1697.876099
68,3,32,10,1699.643188
68,-6,32,0,1701.056885
68,-11,32,0,1702.470581
67,-4,31,-10,1704.591187
67,-3,31,0,1705.651489
67,-7,31,0,1707.418579
67,-9,31,0,1709.185669
66,-16,30,-10,1710.599365
66,-13,30,0,1712.366455
66,-6,30,0,1714.133545
66,-17,30,0,1715.547241
66,-15,30,0,1716.960938
66,-3,30,0,1718.374634
66,-9,30,0,1720.141724
66,-9,30,0,1721.555420
66,-3,30,0,1723.322510
66,-4,30,0,1724.736206
66,-7,30,0,1726.503296
66,3,30,0,1727.916992
66,5,30,0,1729.330688
64,-1,28,-20,1731.451294
63,-8,28,-10,1732.864990
63,-5,28,0,1734.278687
61,-5,26,-20,1736.399292
61,-12,26,0,1737.812988
61,-13,26,0,1739.226685
61,-11,26,0,1740.993774
61,-17,26,0,1742.407471
61,-10,26,0,1743.821167
61,-5,26,0,1745.588257
61,-21,26,0,1747.355347
59,-12,24,-20,1748.769043
57,-14,23,-20,1750.536133
57,-8,23,0,1751.949829
57,-8,23,0,1753.363525
57,0,23,0,1755.484131
56,-1,22,-10,1756.544434
56,0,22,0,1758.311523
56,2,22,0,1760.078613
56,-11,22,0,1761.492310
55,7,21,-10,1762.906006
54,8,20,-10,1764.673096
54,-9,20,0,1766.440186
54,-8,20,0,1767.853882
54,-8,20,0,1769.620972
54,-5,20,0,1771.034668
53,-21,20,-10,1772.448364
55,-11,21,20,1774.568970
55,-9,21,0,1775.629272
55,-18,21,0,1777.396362
57,-11,23,20,1779.163452
58,-10,24,10,1780.577148
58,-6,24,0,1781.990845
58,2,24,0,1783.757935
58,-3,24,0,1785.525024
60,4,25,20,1786.585327
60,12,25,0,1788.352417
60,7,25,0,1789.766113
60,-2,25,0,1791.533203
57,1,23,-30,1792.946899
57,1,23,0,1794.360596
57,-2,23,0,1796.127686
57,0,23,0,1797.541382
54,2,20,-30,1798.955078
53,3,20,-10,1800.368774
53,-8,20,0,1802.135864
53,-4,20,0,1803.549561
51,-4,18,-20,1804.963257
51,3,18,0,1806.730347
51,-3,18,0,1807.790649
51,0,18,0,1809.911255
51,4,18,0,1811.324951
52,0,19,10,1812.738647
52,-9,19,0,1814.505737
51,-8,18,-10,1815.566040
51,2,18,0,1817.686646
52,-4,19,10,1819.100342
52,-15,19,0,1820.514038
51,-13,18,-10,1821.927734
51,-3,18,0,1823.341431
51,-3,18,0,1825.108521
51,-17,18,0,1826.522217
51,2,18,0,1828.289307
51,3,18,0,1829.349609
51,-22,18,0,1831.116699
50,4,17,-10,1832.883789
50,8,17,0,1833.944092
50,-6,17,0,1835.711182
50,1,17,0,1837.124878
50,-4,17,0,1838.538574
50,5,17,0,1839.952271
50,-1,17,0,1841.719360
50,-11,17,0,1842.779663
50,-6,17,0,1844.546753
50,-6,17,0,1846.313843
50,-10,17,0,1847.727539
49,-1,16,-10,1849.141235
49,0,16,0,1850.554932
49,-21,16,0,1851.968628
48,-6,16,-10,1853.382324
48,2,16,0,1855.149414
48,-16,16,0,1856.209717
48,-16,16,0,1857.976807
48,-5,16,0,1859.390503
48,0,16,0,1860.804199
48,-2,16,0,1862.217896
48,-10,16,0,1863.631592
48,-7,16,0,1865.398682
47,-10,15,-10,1866.458984
47,-7,15,0,1868.226074
47,-7,15,0,1869.639771
47,-12,15,0,1871.053467
47,-8,15,0,1872.467163
47,-10,15,0,1873.880859
47,-10,15,0,1875.647949
46,-18,14,-10,1877.061646
46,-18,14,0,1878.475342
46,-3,14,0,1879.535645
46,-5,14,0,1881.302734
46,1,14,0,1882.716431
45,-8,13,-10,1884.130127
45,-10,13,0,1885.543823
45,-14,13,0,1886.957520
46,-14,14,10,1888.371216
46,-21,14,0,1889.431519
46,-17,14,0,1890.845215
45,-4,13,-10,1892.612305
45,-19,13,0,1893.672607
45,2,13,0,1895.086304
45,-4,13,0,1896.500000
45,-5,13,0,1897.560303
45,2,13,0,1898.620605
45,3,13,0,1900.034302
45,14,13,0,1901.094604
45,7,13,0,1902.508301
45,14,13,0,1903.568604
46,19,14,10,1904.628906
46,15,14,0,1905.689209
46,13,14,0,1906.749512
46,14,14,0,1908.163208
46,15,14,0,1908.870117
45,3,13,-10,1909.930420
46,9,14,10,1911.344116
46,14,14,0,1912.757812
47,7,15,10,1913.464722
47,4,15,0,1914.878418
47,16,15,0,1915.585327
46,5,14,-10,1916.999023
46,2,14,0,1917.705933
47,8,15,10,1919.119629
47,16,15,0,1919.826538
47,3,15,0,1921.240234
47,7,15,0,1922.300537
47,2,15,0,1923.360840
47,4,15,0,1924.421143
47,7,15,0,1925.481445
47,-4,15,0,1926.541748
47,10,15,0,1927.602051
47,5,15,0,1928.662354
47,-8,15,0,1929.722656
47,8,15,0,1930.782959
47,-3,15,0,1931.843262
47,-4,15,0,1932.903564
47,0,15,0,1933.963867
46,6,14,-10,1935.024170
47,7,15,10,1936.084473
47,-9,15,0,1937.144775
47,19,15,0,1938.205078
47,4,15,0,1939.265381
47,-9,15,0,1940.325684
47,4,15,0,1941.385986
47,-4,15,0,1942.446289
47,10,15,0,1943.506592
48,6,16,10,1944.566895
48,-11,16,0,1945.627197
47,4,15,-10,1946.687500
47,-1,15,0,1947.747803
47,-8,15,0,1948.808105
47,-9,15,0,1949.868408
47,-1,15,0,1950.928711
47,1,15,0,1951.989014
46,-11,14,-10,1953.049316
46,-13,14,0,1954.109619
47,-4,15,10,1955.169922
47,-7,15,0,1955.876831
47,-13,15,0,1957.290527
47,-13,15,0,1957.997437
47,-3,15,0,1959.057739
47,-3,15,0,1960.118042
47,-9,15,0,1961.178345
47,-9,15,0,1961.885254
47,-4,15,0,1962.592163
47,4,15,0,1963.652466
46,0,14,-10,1964.712769
46,-3,14,0,1965.773071
47,2,15,10,1966.479980
47,-2,15,0,1967.186890
46,-3,14,-10,1967.893799
46,0,14,0,1968.600708
46,-6,14,0,1969.661011
46,-7,14,0,1970.014404
45,7,13,-10,1970.721313
45,-15,13,0,1971.781616
46,-7,14,10,1972.135010
46,10,14,0,1972.841919
46,5,14,0,1973.548828
46,0,14,0,1973.548828
46,20,14,0,1974.609131
46,21,14,0,1974.962524
46,24,14,0,1975.315918
